name.unique	san	url	last_move_number
Caro-Kann Defense: Panov Attack 2	1. e4 c6 2. d4 d5 3. exd5 cxd5 4. c4 Nf6 5. Nc3	https://lichess.org/g7pZoXFF	9
Caro-Kann Defense: Panov Attack, Gunderam Attack	1. e4 c6 2. d4 d5 3. exd5 cxd5 4. c4 Nf6 5. c5	https://lichess.org/3NJcngtl	9
Caro-Kann Defense: Panov Attack, Modern Defense	1. e4 c6 2. d4 d5 3. exd5 cxd5 4. c4 Nf6 5. Nc3 Nc6	https://lichess.org/HNYZyQhb	10
Caro-Kann Defense: Panov Attack, Modern Defense, Carlsbad Line	1. e4 c6 2. d4 d5 3. exd5 cxd5 4. c4 Nf6 5. Nc3 Nc6 6. Bg5 e6	https://lichess.org/me2nsPjl	12
Caro-Kann Defense: Panov Attack, Modern Defense, Czerniak Line	1. e4 c6 2. d4 d5 3. exd5 cxd5 4. c4 Nf6 5. Nc3 Nc6 6. Bg5 Qa5	https://lichess.org/0uuCJEeZ	12
Caro-Kann Defense: Panov Attack, Modern Defense, Mieses Line	1. e4 c6 2. d4 d5 3. exd5 cxd5 4. c4 Nf6 5. Nc3 Nc6 6. Nf3 Bg4	https://lichess.org/Had4RWIh	12
Caro-Kann Defense: Panov Attack, Modern Defense, Reifir-Spielmann Line	1. e4 c6 2. d4 d5 3. exd5 cxd5 4. c4 Nf6 5. Nc3 Nc6 6. Bg5 Qb6	https://lichess.org/woAGVvNe	12
Caro-Kann Defense: Panov-Botvinnik, Herzog Defense	1. e4 c6 2. d4 d5 3. exd5 cxd5 4. c4 Nf6 5. Nc3 Nc6 6. Bg5 dxc4 7. d5 Na5	https://lichess.org/RrIxYhNv	14
Caro-Kann Defense: Panov Attack 3	1. e4 c6 2. d4 d5 3. exd5 cxd5 4. c4 Nf6 5. Nc3 e6	https://lichess.org/vy3gkcbP	10
Caro-Kann Defense: Panov Attack, Fianchetto Defense	1. e4 c6 2. d4 d5 3. exd5 cxd5 4. c4 Nf6 5. Nc3 g6	https://lichess.org/gPp2Uz6G	10
Caro-Kann Defense: Panov Attack, Fianchetto Defense, Fianchetto Gambit	1. e4 c6 2. d4 d5 3. exd5 cxd5 4. c4 Nf6 5. Nc3 g6 6. cxd5 Bg7	https://lichess.org/AoH7FqEN	12
Caro-Kann Defense: Panov Attack, Main Line	1. e4 c6 2. d4 d5 3. exd5 cxd5 4. c4 Nf6 5. Nc3 e6 6. Nf3 Bb4	https://lichess.org/24nGTssY	12
Caro-Kann Defense 6	1. e4 c6 2. d4 d5 3. Nc3	https://lichess.org/Ojl5M5pa	5
Caro-Kann Defense: Alekhine Gambit	1. e4 c6 2. d4 d5 3. Nc3 dxe4 4. Nxe4 Nf6 5. Bd3	https://lichess.org/RcW0cK5s	9
Caro-Kann Defense: Finnish Variation	1. e4 c6 2. d4 d5 3. Nd2 dxe4 4. Nxe4 h6	https://lichess.org/YkjTWh3T	8
Caro-Kann Defense: Forgacs Variation	1. e4 c6 2. d4 d5 3. Nc3 dxe4 4. Nxe4 Nf6 5. Nxf6+ exf6 6. Bc4	https://lichess.org/iRaDt79z	11
Caro-Kann Defense: Gurgenidze Counterattack	1. e4 c6 2. d4 d5 3. Nc3 b5	https://lichess.org/6GHIr6GM	6
Caro-Kann Defense: Gurgenidze System	1. e4 c6 2. d4 d5 3. Nc3 g6	https://lichess.org/Z6c6mO5e	6
Caro-Kann Defense: Main Line	1. e4 c6 2. d4 d5 3. Nd2 dxe4 4. Nxe4	https://lichess.org/q8jHcAcg	7
Caro-Kann Defense: Rasa-Studier Gambit	1. e4 c6 2. d4 d5 3. Nc3 dxe4 4. f3	https://lichess.org/0jt8MOq4	7
Caro-Kann Defense: Tartakower Variation	1. e4 c6 2. d4 d5 3. Nc3 dxe4 4. Nxe4 Nf6 5. Nxf6+ exf6	https://lichess.org/8vcdnoWq	10
Caro-Kann Defense: von Hennig Gambit	1. e4 c6 2. d4 d5 3. Nc3 dxe4 4. Bc4	https://lichess.org/bsICbsiE	7
Caro-Kann Defense: Bronstein-Larsen Variation	1. e4 c6 2. d4 d5 3. Nc3 dxe4 4. Nxe4 Nf6 5. Nxf6+ gxf6	https://lichess.org/CMi3BLR6	10
Caro-Kann Defense: Karpov Variation	1. e4 c6 2. d4 d5 3. Nd2 dxe4 4. Nxe4 Nd7	https://lichess.org/gaKan1Tt	8
Caro-Kann Defense: Karpov Variation, Modern Main Line	1. e4 c6 2. d4 d5 3. Nd2 dxe4 4. Nxe4 Nd7 5. Ng5 Ngf6 6. Bd3 e6 7. N1f3 Bd6 8. Qe2 h6 9. Ne4 Nxe4 10. Qxe4	https://lichess.org/qWnqhHWg	19
Caro-Kann Defense: Karpov Variation, Modern Variation	1. e4 c6 2. d4 d5 3. Nd2 dxe4 4. Nxe4 Nd7 5. Ng5	https://lichess.org/WE7NLPaK	9
Caro-Kann Defense: Karpov Variation, Modern Variation, Ivanchuk Defense	1. e4 c6 2. d4 d5 3. Nd2 dxe4 4. Nxe4 Nd7 5. Ng5 Ndf6	https://lichess.org/XJcqaxGZ	10
Caro-Kann Defense: Karpov Variation, Modern Variation, Kasparov Attack	1. e4 c6 2. d4 d5 3. Nc3 dxe4 4. Nxe4 Nd7 5. Nf3 Ngf6 6. Ng3	https://lichess.org/eCIvYMYV	11
Caro-Kann Defense: Karpov Variation, Smyslov Variation	1. e4 c6 2. d4 d5 3. Nd2 dxe4 4. Nxe4 Nd7 5. Bc4 Ngf6 6. Ng5 e6 7. Qe2 Nb6	https://lichess.org/2t79IS3N	14
Caro-Kann Defense: Karpov Variation, Smyslov Variation, Main Line	1. e4 c6 2. d4 d5 3. Nd2 dxe4 4. Nxe4 Nd7 5. Bc4 Ngf6 6. Ng5 e6 7. Qe2 Nb6 8. Bb3	https://lichess.org/6NZ7DzTn	15
Caro-Kann Defense: Karpov Variation, Tiviakov-Fischer Attack	1. e4 c6 2. d4 d5 3. Nd2 dxe4 4. Nxe4 Nd7 5. Bc4 Ngf6 6. Nxf6+ Nxf6	https://lichess.org/o2GNxAdz	12
Caro-Kann Defense: Classical Variation 1	1. e4 c6 2. d4 d5 3. Nd2 dxe4 4. Nxe4 Bf5	https://lichess.org/r7zPwjNx	8
Caro-Kann Defense: Classical Variation, Flohr Variation	1. e4 c6 2. d4 d5 3. Nd2 dxe4 4. Nxe4 Bf5 5. Ng3 Bg6 6. Nh3	https://lichess.org/F1UugHFO	11
Caro-Kann Defense: Classical Variation, Main Line	1. e4 c6 2. d4 d5 3. Nd2 dxe4 4. Nxe4 Bf5 5. Ng3 Bg6 6. h4	https://lichess.org/JvXmeeAw	11
Caro-Kann Defense: Classical Variation, Maróczy Attack	1. e4 c6 2. d4 d5 3. Nd2 dxe4 4. Nxe4 Bf5 5. Ng3 Bg6 6. f4	https://lichess.org/BxJk6eIU	11
Caro-Kann Defense: Classical Variation 2	1. e4 c6 2. d4 d5 3. Nd2 dxe4 4. Nxe4 Bf5 5. Ng3 Bg6 6. h4 h6 7. Nf3 Nd7	https://lichess.org/lPTgSTZM	14
Caro-Kann Defense: Classical Variation, Lobron System	1. e4 c6 2. d4 d5 3. Nd2 dxe4 4. Nxe4 Bf5 5. Ng3 Bg6 6. h4 h6 7. Nf3 Nd7 8. h5 Bh7 9. Bd3 Bxd3 10. Qxd3 e6 11. Bd2 Ngf6 12. O-O-O Be7	https://lichess.org/WjtMhtK1	24
Caro-Kann Defense: Classical Variation, Seirawan Variation	1. e4 c6 2. d4 d5 3. Nd2 dxe4 4. Nxe4 Bf5 5. Ng3 Bg6 6. h4 h6 7. Nf3 Nd7 8. h5 Bh7 9. Bd3 Bxd3 10. Qxd3 Ngf6 11. Bd2 e6 12. O-O-O Bd6	https://lichess.org/kCdTjTMP	24
Caro-Kann Defense: Classical Variation, Spassky Variation	1. e4 c6 2. d4 d5 3. Nd2 dxe4 4. Nxe4 Bf5 5. Ng3 Bg6 6. h4 h6 7. Nf3 Nd7 8. h5	https://lichess.org/peyfo4K7	15
Caro-Kann Defense: Euwe Attack, Prins Gambit	1. e4 c5 2. b3 d5 3. Bb2	https://lichess.org/JvrkX5EF	5
Sicilian Defense 1	1. e4 c5	https://lichess.org/uKz7vvyF	2
Sicilian Defense: Amazon Attack	1. e4 c5 2. Qg4	https://lichess.org/IjXleiE6	3
Sicilian Defense: Big Clamp Formation	1. e4 c5 2. d3 Nc6 3. c3 d6 4. f4	https://lichess.org/ZXi09j4z	7
Sicilian Defense: Bowdler Attack	1. e4 c5 2. Bc4	https://lichess.org/7iR0byx7	3
Sicilian Defense: Brick Variation	1. e4 c5 2. Nh3	https://lichess.org/klIURiSP	3
Sicilian Defense: Gloria Variation	1. e4 c5 2. c4 d6 3. Nc3 Nc6 4. g3 h5	https://lichess.org/kknZiMbs	8
Sicilian Defense: Grob Variation	1. e4 c5 2. g4	https://lichess.org/kth3BHgL	3
Sicilian Defense: Keres Variation	1. e4 c5 2. Ne2	https://lichess.org/yx1cM0gY	3
Sicilian Defense: King David's Opening	1. e4 c5 2. Ke2	https://lichess.org/gXMtLyh5	3
Sicilian Defense: Kronberger Variation	1. e4 c5 2. Na3	https://lichess.org/rPpcXUUG	3
Sicilian Defense: Kronberger Variation, Nemeth Gambit	1. e4 c5 2. Na3 Nc6 3. d4 cxd4 4. Bc4	https://lichess.org/3v4dLab3	7
Sicilian Defense: Lasker-Dunne Attack	1. e4 c5 2. g3	https://lichess.org/Dylq3Hc6	3
Sicilian Defense: Mengarini Variation	1. e4 c5 2. a3	https://lichess.org/LJB39qXE	3
Sicilian Defense: Myers Attack 1	1. e4 c5 2. a4	https://lichess.org/dyX3Uw45	3
Sicilian Defense: Myers Attack 2	1. e4 c5 2. h4	https://lichess.org/hXcIMraO	3
Sicilian Defense: Snyder Variation	1. e4 c5 2. b3	https://lichess.org/DxDvW6tv	3
Sicilian Defense: Snyder Variation, Queen Fianchetto Variation	1. e4 c5 2. b3 b6	https://lichess.org/JXxGlgP8	4
Sicilian Defense: Staunton-Cochrane Variation	1. e4 c5 2. c4	https://lichess.org/KxuHfdv7	3
Sicilian Defense: Wing Gambit	1. e4 c5 2. b4	https://lichess.org/2ZhmSZOt	3
Sicilian Defense: Wing Gambit, Abrahams Variation	1. e4 c5 2. b4 cxb4 3. Bb2	https://lichess.org/1nCLRfHA	5
Sicilian Defense: Wing Gambit, Carlsbad Variation	1. e4 c5 2. b4 cxb4 3. a3 bxa3	https://lichess.org/IZWYEs6x	6
Sicilian Defense: Wing Gambit, Marienbad Variation	1. e4 c5 2. b4 cxb4 3. a3 d5 4. exd5 Qxd5 5. Bb2	https://lichess.org/0qkF5w6z	9
Sicilian Defense: Wing Gambit, Marshall Variation	1. e4 c5 2. b4 cxb4 3. a3	https://lichess.org/9AqXBOom	5
Sicilian Defense: Wing Gambit, Nanu Gambit	1. e4 c5 2. b4 cxb4 3. a3 d5 4. exd5 Qxd5 5. Nf3 e5 6. c4 Qe6 7. Bd3	https://lichess.org/Mvf4Z1uj	13
Sicilian Defense: Wing Gambit, Romanian Defense	1. e4 c5 2. b4 cxb4 3. a3 d5 4. exd5 Qxd5 5. Nf3 e5 6. Bb2 Nc6 7. c4 Qe6	https://lichess.org/0Zhh4Rgt	14
Sicilian Defense: Wing Gambit, Santasiere Variation	1. e4 c5 2. b4 cxb4 3. c4	https://lichess.org/ryEtoUi8	5
Bird Opening: Dutch Variation, Batavo Gambit	1. e4 c5 2. f4 d5 3. Nf3 dxe4	https://lichess.org/uZqFWXar	6
Sicilian Defense: Coles Sicilian Gambit	1. e4 c5 2. d4 cxd4 3. Qxd4 Nc6 4. Qd1 Nf6 5. Bc4	https://lichess.org/Aj4iHPSH	9
Sicilian Defense: Halasz Gambit	1. e4 c5 2. d4 cxd4 3. f4	https://lichess.org/MQ5Omgq4	5
Sicilian Defense: McDonnell Attack	1. e4 c5 2. f4	https://lichess.org/uuwAiy0s	3
Sicilian Defense: McDonnell Attack, Tal Gambit	1. e4 c5 2. f4 d5 3. exd5 Nf6	https://lichess.org/E8SJAFuV	6
Sicilian Defense: Morphy Gambit	1. d4 c5 2. e4 cxd4 3. Nf3	https://lichess.org/MiWYpbPI	5
Sicilian Defense: Morphy Gambit, Andreaschek Gambit	1. d4 c5 2. e4 cxd4 3. Nf3 e5 4. c3	https://lichess.org/bbFmkzNd	7
Sicilian Defense: Smith-Morra Gambit 1	1. e4 c5 2. d4	https://lichess.org/pRann9v0	3
Sicilian Defense: Smith-Morra Gambit 2	1. e4 c5 2. d4 cxd4 3. c3	https://lichess.org/ErOCqWLs	5
Sicilian Defense: Smith-Morra Gambit Accepted, Chicago Defense	1. e4 c5 2. d4 cxd4 3. c3 dxc3 4. Nxc3 d6 5. Nf3 e6 6. Bc4 Nf6 7. O-O a6	https://lichess.org/XKsWjdNS	14
Sicilian Defense: Smith-Morra Gambit Accepted, Classical Formation	1. e4 c5 2. d4 cxd4 3. c3 dxc3 4. Nxc3 Nc6 5. Nf3 d6 6. Bc4 a6 7. O-O Nf6	https://lichess.org/2D52wq7E	14
Sicilian Defense: Smith-Morra Gambit Accepted, Fianchetto Defense	1. e4 c5 2. d4 cxd4 3. c3 dxc3 4. Nxc3 Nc6 5. Nf3 g6	https://lichess.org/rmjFDXM5	10
Sicilian Defense: Smith-Morra Gambit Accepted, Kan Formation	1. e4 c5 2. d4 cxd4 3. c3 dxc3 4. Nxc3 e6 5. Nf3 a6	https://lichess.org/xg1zp6PE	10
Sicilian Defense: Smith-Morra Gambit Accepted, Larsen Defense	1. e4 c5 2. d4 cxd4 3. c3 dxc3 4. Nxc3 Nc6 5. Nf3 e6 6. Bc4 Qc7 7. Qe2 a6 8. O-O Bd6	https://lichess.org/7v5GgdMs	16
Sicilian Defense: Smith-Morra Gambit Accepted, Morphy Defense	1. e4 c5 2. d4 cxd4 3. c3 dxc3 4. Nxc3 Nc6 5. Nf3 e6 6. Bc4 Bc5	https://lichess.org/aEiq21li	12
Sicilian Defense: Smith-Morra Gambit Accepted, Morphy Defense Deferred	1. e4 c5 2. d4 cxd4 3. c3 dxc3 4. Nxc3 Nc6 5. Nf3 e6 6. Bc4 a6 7. O-O b5 8. Bb3 Bc5	https://lichess.org/pYrseUZV	16
Sicilian Defense: Smith-Morra Gambit Accepted, Paulsen Formation	1. e4 c5 2. d4 cxd4 3. c3 dxc3 4. Nxc3 Nc6 5. Nf3 e6 6. Bc4 a6	https://lichess.org/FwCEvEzr	12
Sicilian Defense: Smith-Morra Gambit Accepted, Pin Defense	1. e4 c5 2. d4 cxd4 3. c3 dxc3 4. Nxc3 Nc6 5. Nf3 e6 6. Bc4 Bb4	https://lichess.org/hLXZiUG7	12
Sicilian Defense: Smith-Morra Gambit Accepted, Scheveningen Formation	1. e4 c5 2. d4 cxd4 3. c3 dxc3 4. Nxc3 Nc6 5. Nf3 d6 6. Bc4 e6	https://lichess.org/SYopDXn0	12
Sicilian Defense: Smith-Morra Gambit Accepted, Sozin Formation	1. e4 c5 2. d4 cxd4 3. c3 dxc3 4. Nxc3 Nc6 5. Bc4 e6 6. Nf3 d6 7. O-O a6 8. Qe2 b5	https://lichess.org/Ilgx6HUV	16
Sicilian Defense: Smith-Morra Gambit Accepted, Taimanov Formation	1. e4 c5 2. d4 cxd4 3. c3 dxc3 4. Nxc3 e6 5. Bc4 a6 6. Nf3 Ne7	https://lichess.org/No4orVaL	12
Sicilian Defense: Smith-Morra Gambit Declined, Alapin Formation	1. e4 c5 2. d4 cxd4 3. c3 Nf6	https://lichess.org/gQEmLRBI	6
Sicilian Defense: Smith-Morra Gambit Declined, Dubois Variation	1. e4 c5 2. d4 cxd4 3. c3 d3 4. c4	https://lichess.org/5EXsmiUZ	7
Sicilian Defense: Smith-Morra Gambit Declined, Push Variation	1. e4 c5 2. d4 cxd4 3. c3 d3	https://lichess.org/P8wwIEyv	6
Sicilian Defense: Smith-Morra Gambit Declined, Scandinavian Formation	1. e4 c5 2. d4 cxd4 3. c3 d5	https://lichess.org/m7YyRNvw	6
Sicilian Defense: Smith-Morra Gambit Declined, Wing Formation	1. e4 c5 2. d4 cxd4 3. c3 Qa5	https://lichess.org/4lt4C3nY	6
Sicilian Defense: Smith-Morra Gambit, Chicago Defense	1. e4 c5 2. d4 cxd4 3. c3 dxc3 4. Nxc3 Nc6 5. Bc4 e6 6. Nf3 d6 7. O-O a6 8. Qe2 b5 9. Bb3 Ra7	https://lichess.org/N9CAcqsq	18
Sicilian Defense: Smith-Morra Gambit, Danish Variation	1. e4 c5 2. d4 cxd4 3. c3 dxc3 4. Nf3	https://lichess.org/I6QufAUt	7
Sicilian Defense: Alapin Variation	1. e4 c5 2. c3	https://lichess.org/iQLA6ntv	3
Sicilian Defense: Alapin Variation, Barmen Defense	1. e4 c5 2. c3 d5 3. exd5 Qxd5	https://lichess.org/TSqHanl6	6
Sicilian Defense: Alapin Variation, Barmen Defense, Central Exchange	1. e4 c5 2. c3 d5 3. exd5 Qxd5 4. d4 cxd4 5. cxd4 Nc6 6. Nf3 Bg4	https://lichess.org/VwgfJDPS	12
Sicilian Defense: Alapin Variation, Barmen Defense, Endgame Variation	1. e4 c5 2. c3 d5 3. exd5 Qxd5 4. d4 cxd4 5. cxd4 Nc6 6. Nf3 Bg4 7. Nc3 Bxf3 8. gxf3 Qxd4 9. Qxd4 Nxd4	https://lichess.org/Ug0OKoJG	18
Sicilian Defense: Alapin Variation, Barmen Defense, Milner-Barry Attack	1. e4 c5 2. c3 d5 3. exd5 Qxd5 4. d4 Nc6 5. Nf3 cxd4 6. cxd4 e5 7. Nc3 Bb4 8. Be2	https://lichess.org/JJ7WyJWk	15
Sicilian Defense: Alapin Variation, Barmen Defense, Modern Line	1. e4 c5 2. c3 d5 3. exd5 Qxd5 4. d4 Nf6 5. Nf3 Bg4	https://lichess.org/j0p0VuiA	10
Sicilian Defense: Alapin Variation, Smith-Morra Declined	1. e4 c5 2. c3 Nf6 3. e5 Nd5 4. d4 cxd4	https://lichess.org/kTX4DilK	8
Sicilian Defense: Alapin Variation, Stoltz Attack	1. e4 c5 2. c3 Nf6 3. e5 Nd5 4. Nf3 Nc6 5. Bc4 Nb6 6. Bb3	https://lichess.org/3sueHyyQ	11
Sicilian Defense: Alapin Variation, Stoltz Attack, Ivanchuk Line	1. e4 c5 2. c3 Nf6 3. e5 Nd5 4. Nf3 Nc6 5. Bc4 Nb6 6. Bb3 c4 7. Bc2 Qc7 8. Qe2 g5	https://lichess.org/tlCaNrsX	16
Sicilian Defense: Heidenfeld Variation	1. e4 c5 2. c3 Nf6 3. e5 Nd5 4. Nf3 Nc6 5. Na3	https://lichess.org/Vm6QJq37	9
Sicilian Defense: Smith-Morra Gambit Declined, Center Formation	1. e4 c5 2. c3 e5 3. d4 cxd4	https://lichess.org/benepKLd	6
Sicilian Defense: Closed 1	1. e4 c5 2. Nc3	https://lichess.org/xGqMDlyn	3
Sicilian Defense: Closed 2	1. e4 c5 2. Nc3 e6	https://lichess.org/VFCMgQHC	4
Sicilian Defense: Closed 3	1. e4 c5 2. Nc3 e6 3. g3	https://lichess.org/ds9gPMNa	5
Sicilian Defense: Closed, Chameleon Variation	1. e4 c5 2. Nc3 Nc6 3. Nge2	https://lichess.org/b3INTMnd	5
Sicilian Defense: Closed, Grob Attack	1. e4 c5 2. Nc3 Nc6 3. g4	https://lichess.org/LDSJH449	5
Sicilian Defense: Closed, Korchnoi Defense	1. e4 c5 2. Nc3 e6 3. g3 d5	https://lichess.org/ZhpylqEz	6
Sicilian Defense: Closed, Traditional	1. e4 c5 2. Nc3 Nc6	https://lichess.org/gtqFTZTm	4
Sicilian Defense: Grand Prix Attack	1. e4 c5 2. Nc3 Nc6 3. f4	https://lichess.org/W4T7U3mB	5
Sicilian Defense: Grand Prix Attack, Schofman Variation	1. e4 c5 2. Nc3 Nc6 3. f4 g6 4. Nf3 Bg7 5. Bc4 e6 6. f5	https://lichess.org/Hi9iBEOe	11
Sicilian Defense: Closed 4	1. e4 c5 2. Nc3 Nc6 3. g3 g6	https://lichess.org/Ex9iLuF0	6
Sicilian Defense: Closed 5	1. e4 c5 2. Nc3 Nc6 3. g3 g6 4. Bg2 Bg7	https://lichess.org/j5IE0Ebm	8
Sicilian Defense: Closed, Fianchetto Variation	1. e4 c5 2. Nc3 Nc6 3. g3	https://lichess.org/KSrALMRE	5
Sicilian Defense: Closed, Smyslov Variation	1. e4 c5 2. Nc3 Nc6 3. g3 g6 4. Bg2 Bg7 5. d3 e6 6. Be3 Nd4 7. Nce2	https://lichess.org/jK1JPryk	13
Sicilian Defense: Closed 6	1. e4 c5 2. Nc3 Nc6 3. g3 g6 4. Bg2 Bg7 5. d3 d6	https://lichess.org/6KZ3abJN	10
Sicilian Defense: Closed 7	1. e4 c5 2. Nc3 Nc6 3. g3 g6 4. Bg2 Bg7 5. d3 d6 6. f4	https://lichess.org/ACBOl7HJ	11
Sicilian Defense: Closed, Botvinnik Defense 1	1. e4 c5 2. Nc3 Nc6 3. g3 g6 4. Bg2 Bg7 5. d3 d6 6. f4 e5	https://lichess.org/E7drl7t7	12
Sicilian Defense: Closed, Botvinnik Defense 2	1. e4 c5 2. Nc3 Nc6 3. g3 g6 4. Bg2 Bg7 5. d3 d6 6. Nge2 e5	https://lichess.org/vyhbc1du	12
Sicilian Defense: Closed, Botvinnik Defense, Edge Variation	1. e4 c5 2. Nc3 Nc6 3. g3 g6 4. Bg2 Bg7 5. d3 d6 6. f4 e5 7. Nh3 Nge7	https://lichess.org/wzlcrmnr	14
Sicilian Defense: Closed 8	1. e4 c5 2. Nc3 Nc6 3. g3 g6 4. Bg2 Bg7 5. d3 d6 6. Be3	https://lichess.org/DnshWhlD	11
Modern Defense: Pterodactyl Variation	1. e4 c5 2. Nf3 g6 3. d4 Bg7 4. Nc3 Qa5	https://lichess.org/8KF3iza5	8
Pterodactyl Defense: Sicilian, Anhanguera	1. e4 c5 2. Nf3 g6 3. d4 Bg7 4. Nc3 Qa5 5. Be3	https://lichess.org/p99AqYyh	9
Pterodactyl Defense: Sicilian, Benoni Gambit	1. e4 c5 2. Nf3 g6 3. d4 Bg7 4. Nc3 Qa5 5. d5	https://lichess.org/NyIugyXz	9
Pterodactyl Defense: Sicilian, Pteranodon	1. e4 c5 2. Nf3 g6 3. d4 Bg7 4. dxc5 Qa5+ 5. Nc3 Bxc3+ 6. bxc3	https://lichess.org/b6Ojk4QD	11
Pterodactyl Defense: Sicilian, Rhamphorhynchus	1. e4 c5 2. Nf3 g6 3. d4 Bg7 4. dxc5 Qa5+ 5. Nc3	https://lichess.org/7JN6LEyl	9
Pterodactyl Defense: Sicilian, Unpin	1. e4 c5 2. Nf3 g6 3. d4 Bg7 4. Nc3 Qa5 5. Bd2	https://lichess.org/9VYYkKpM	9
Pterodactyl Defense: Western, Pterodactyl	1. e4 c5 2. Nf3 g6 3. c3 Bg7 4. d4 Qa5	https://lichess.org/H4UrZugD	8
Pterodactyl Defense: Western, Rhamphorhynchus	1. e4 c5 2. Nf3 g6 3. d4 Bg7 4. dxc5 Qa5+	https://lichess.org/Mx9WLvVf	8
Sicilian Defense 2	1. e4 c5 2. Nf3	https://lichess.org/NySDYdVk	3
Sicilian Defense: Acton Extension	1. e4 c5 2. Nf3 g6 3. c4 Bh6	https://lichess.org/G5pvYCLZ	6
Sicilian Defense: Brussels Gambit	1. e4 c5 2. Nf3 f5	https://lichess.org/RKoiLTwI	4
Sicilian Defense: Bücker Variation	1. e4 c5 2. Nf3 h6	https://lichess.org/VXfJhkHb	4
Sicilian Defense: Double-Dutch Gambit	1. e4 c5 2. Nf3 f5 3. exf5 Nh6	https://lichess.org/VgF7KXMJ	6
Sicilian Defense: Frederico Variation	1. e4 c5 2. Nf3 g6 3. d4 f5	https://lichess.org/FxySF0CP	6
Sicilian Defense: Hyperaccelerated Dragon	1. e4 c5 2. Nf3 g6	https://lichess.org/KFgyYkTE	4
Sicilian Defense: Hyperaccelerated Fianchetto	1. e4 c5 2. Nf3 g6 3. d4	https://lichess.org/FditPDIb	5
Sicilian Defense: Hyperaccelerated Pterodactyl	1. e4 c5 2. Nf3 g6 3. d4 Bg7	https://lichess.org/X5yH4k3x	6
Sicilian Defense: Hyperaccelerated Pterodactyl, Exchange Variation	1. e4 c5 2. Nf3 g6 3. d4 Bg7 4. dxc5 Qa5+ 5. Nc3 Bxc3+ 6. bxc3 Qxc3+	https://lichess.org/HM5DTrpj	12
Sicilian Defense: Jalalabad Variation	1. e4 c5 2. Nf3 e5	https://lichess.org/6SIMX4W7	4
Sicilian Defense: Katalimov Variation	1. e4 c5 2. Nf3 b6	https://lichess.org/Qy3A7kF6	4
Sicilian Defense: Mongoose Variation	1. e4 c5 2. Nf3 Qa5	https://lichess.org/9MmHF3SZ	4
Sicilian Defense: Polish Gambit	1. e4 c5 2. Nf3 b5	https://lichess.org/fdYCNwXe	4
Sicilian Defense: Quinteros Variation	1. e4 c5 2. Nf3 Qc7	https://lichess.org/qDTuROX2	4
Sicilian Defense: O'Kelly Variation	1. e4 c5 2. Nf3 a6	https://lichess.org/SXBvNIZM	4
Sicilian Defense: O'Kelly Variation, Aronin System	1. e4 c5 2. Nf3 a6 3. Be2	https://lichess.org/HncFr9GM	5
Sicilian Defense: O'Kelly Variation, Kieseritzky System	1. e4 c5 2. Nf3 a6 3. b3	https://lichess.org/l2UwL4S9	5
Sicilian Defense: O'Kelly Variation, Maróczy Bind	1. e4 c5 2. Nf3 a6 3. c4	https://lichess.org/FrbVEFO8	5
Sicilian Defense: O'Kelly Variation, Maróczy Bind, Paulsen Line	1. e4 c5 2. Nf3 a6 3. c4 e6	https://lichess.org/S31DiFIf	6
Sicilian Defense: O'Kelly Variation, Maróczy Bind, Robatsch Line	1. e4 c5 2. Nf3 a6 3. c4 d6	https://lichess.org/K91atwj4	6
Sicilian Defense: O'Kelly Variation, Normal System	1. e4 c5 2. Nf3 a6 3. d4	https://lichess.org/O43t7YzK	5
Sicilian Defense: O'Kelly Variation, Normal System, Cortlever Gambit	1. e4 c5 2. Nf3 a6 3. d4 cxd4 4. Bc4	https://lichess.org/yAGPKB7i	7
Sicilian Defense: O'Kelly Variation, Normal System, Smith-Morra Line	1. e4 c5 2. Nf3 a6 3. d4 cxd4 4. c3	https://lichess.org/xVd5IuOr	7
Sicilian Defense: O'Kelly Variation, Normal System, Taimanov Line	1. e4 c5 2. Nf3 a6 3. d4 cxd4 4. Nxd4 e5	https://lichess.org/KAjzcRkd	8
Sicilian Defense: O'Kelly Variation, Normal System, Zagorovsky Line	1. e4 c5 2. Nf3 a6 3. d4 cxd4 4. Qxd4	https://lichess.org/wfZKyx5v	7
Sicilian Defense: O'Kelly Variation, Quiet System	1. e4 c5 2. Nf3 a6 3. d3	https://lichess.org/XUtp8Qme	5
Sicilian Defense: O'Kelly Variation, Réti System	1. e4 c5 2. Nf3 a6 3. g3	https://lichess.org/22CptKlU	5
Sicilian Defense: O'Kelly Variation, Venice System	1. e4 c5 2. Nf3 a6 3. c3	https://lichess.org/TaSJEkIy	5
Sicilian Defense: O'Kelly Variation, Venice System, Barcza Line	1. e4 c5 2. Nf3 a6 3. c3 Nf6	https://lichess.org/cRO6Zsk5	6
Sicilian Defense: O'Kelly Variation, Venice System, Gambit Line	1. e4 c5 2. Nf3 a6 3. c3 d5 4. exd5 Nf6	https://lichess.org/hJIxEzmO	8
Sicilian Defense: O'Kelly Variation, Venice System, Ljubojevic Line	1. e4 c5 2. Nf3 a6 3. c3 b5	https://lichess.org/KsKzVPXi	6
Sicilian Defense: O'Kelly Variation, Venice System, Steiner Line	1. e4 c5 2. Nf3 a6 3. c3 d6	https://lichess.org/I43PKcrV	6
